TEF,109,Roaring Moon
TEF,110,Forretress
TEF,111,Scizor ex
TEF,112,Mawile
TEF,113,Beldum
TEF,114,Metang
TEF,115,Metagross
TEF,116,Meltan
TEF,117,Melmetal
TEF,118,Iron Treads
TEF,119,Koraidon
TEF,120,Koraidon ex
TEF,121,Miraidon
TEF,122,Miraidon ex
TEF,123,Raging Bolt ex
TEF,124,Lickitung
TEF,125,Lickilicky
TEF,126,Hoothoot
TEF,127,Noctowl
TEF,128,Dunsparce
TEF,129,Dudunsparce
TEF,130,Skitty
TEF,131,Delcatty
TEF,132,Chatot
TEF,133,Pidove
TEF,134,Tranquill
TEF,135,Unfezant
TEF,136,Minccino
TEF,137,Cinccino
TEF,138,Drampa
TEF,139,Iron Jugulis
TEF,140,Ancient Booster Energy Capsule
TEF,141,Awakening Drum
TEF,142,Bianca's Devotion
TEF,143,Boxed Order
TEF,144,Buddy-Buddy Poffin
TEF,145,Ciphermaniac's Codebreaking
TEF,146,Eri
TEF,147,Explorer's Guidance
TEF,148,Full Metal Lab
TEF,149,Future Booster Energy Capsule
TEF,150,Hand Trimmer
TEF,151,Heavy Baton
TEF,152,Hero's Cape
TEF,153,Master Ball
TEF,154,Maximum Belt
TEF,155,Morty's Conviction
TEF,156,Perilous Jungle
TEF,157,Prime Catcher
TEF,158,Reboot Pod
TEF,159,Rescue Board
TEF,160,Salvatore
TEF,161,Mist Energy
TEF,162,Neo Upper Energy
TWM,1,Tangela
TWM,2,Tangrowth
TWM,3,Pinsir
TWM,4,Spinarak
TWM,5,Ariados
TWM,6,Sunkern
TWM,7,Sunflora
TWM,8,Heracross
TWM,9,Volbeat
TWM,10,Illumise
TWM,11,Leafeon
TWM,12,Phantump
TWM,13,Trevenant
TWM,14,Grookey
TWM,15,Thwackey
TWM,16,Rillaboom
TWM,17,Applin
TWM,18,Dipplin
TWM,19,Iron Leaves
TWM,20,Poltchageist
TWM,21,Poltchageist
TWM,22,Sinistcha
TWM,23,Sinistcha ex
TWM,24,Teal Mask Ogerpon
TWM,25,Teal Mask Ogerpon ex
TWM,26,Vulpix
TWM,27,Ninetales
TWM,28,Slugma
TWM,29,Magcargo ex
TWM,30,Torkoal
TWM,31,Chimchar
TWM,32,Monferno
TWM,33,Infernape
TWM,34,Darumaka
TWM,35,Darmanitan
TWM,36,Litwick
TWM,37,Lampent
TWM,38,Chandelure
TWM,39,Chi-Yu
TWM,40,Hearthflame Mask Ogerpon ex
TWM,41,Poliwag
TWM,42,Poliwhirl
TWM,43,Poliwrath
TWM,44,Goldeen
TWM,45,Seaking
TWM,46,Jynx
TWM,47,Corphish
TWM,48,Crawdaunt
TWM,49,Feebas
TWM,50,Milotic
TWM,51,Snorunt
TWM,52,Glalie
TWM,53,Froslass
TWM,54,Glaceon
TWM,55,Phione
TWM,56,Froakie
TWM,57,Frogadier
TWM,58,Cramorant
TWM,59,Finizen
TWM,60,Palafin
TWM,61,Palafin ex
TWM,62,Iron Bundle
TWM,63,Walking Wake
TWM,64,Wellspring Mask Ogerpon ex
TWM,65,Zapdos
TWM,66,Shinx
TWM,67,Luxio
TWM,68,Luxray ex
TWM,69,Emolga
TWM,70,Helioptile
TWM,71,Heliolisk
TWM,72,Morpeko
TWM,73,Tadbulb
TWM,74,Bellibolt
TWM,75,Wattrel
TWM,76,Kilowattrel
TWM,77,Iron Thorns ex
TWM,78,Clefairy
TWM,79,Clefable
TWM,80,Abra
TWM,81,Kadabra
TWM,82,Alakazam
TWM,83,Girafarig
TWM,84,Farigiraf
TWM,85,Chimecho
TWM,86,Flabébé
TWM,87,Floette
TWM,88,Florges
TWM,89,Swirlix
TWM,90,Slurpuff
TWM,91,Sandygast
TWM,92,Palossand
TWM,93,Enamorus
TWM,94,Scream Tail ex
TWM,95,Munkidori
TWM,96,Fezandipiti
TWM,97,Sandshrew
TWM,98,Sandslash
TWM,99,Hisuian Growlithe
TWM,100,Hisuian Arcanine
TWM,101,Nosepass
TWM,102,Probopass
TWM,103,Timburr
TWM,104,Gurdurr
TWM,105,Conkeldurr
TWM,106,Greninja ex
TWM,107,Hawlucha
TWM,108,Glimmet
TWM,109,Glimmora
TWM,110,Ting-Lu
TWM,111,Okidogi
TWM,112,Cornerstone Mask Ogerpon ex
TWM,113,Poochyena
TWM,114,Mightyena
TWM,115,Venipede
TWM,116,Whirlipede
TWM,117,Scolipede
TWM,118,Brute Bonnet
TWM,119,Skarmory
TWM,120,Aron
TWM,121,Lairon
TWM,122,Aggron
TWM,123,Heatran
TWM,124,Varoom
TWM,125,Revavroom
TWM,126,Applin
TWM,127,Dipplin
TWM,128,Dreepy
TWM,129,Drakloak
TWM,130,Dragapult ex
TWM,131,Tatsugiri
TWM,132,Farfetch'd
TWM,133,Chansey
TWM,134,Blissey ex
TWM,135,Eevee
TWM,136,Snorlax
TWM,137,Aipom
TWM,138,Ambipom
TWM,139,Ducklett
TWM,140,Swanna
TWM,141,Bloodmoon Ursaluna ex
TWM,142,Accompanying Flute
TWM,143,Bug Catching Set
TWM,144,Caretaker
TWM,145,Carmine
TWM,146,Community Center
TWM,147,Cook
TWM,148,Enhanced Hammer
TWM,149,Festival Grounds
TWM,150,Handheld Fan
TWM,151,Hassel
TWM,152,Hyper Aroma
TWM,153,Jamming Tower
TWM,154,Kieran
TWM,155,Lana's Aid
TWM,156,Love Ball
TWM,157,Lucian
TWM,158,Lucky Helmet
TWM,159,Ogre's Mask
TWM,160,Perrin
TWM,161,Raifort
TWM,162,Scoop Up Cyclone
TWM,163,Secret Box
TWM,164,Survival Brace
TWM,165,Unfair Stamp
TWM,166,Boomerang Energy
TWM,167,Legacy Energy
SFA,1,Joltik
SFA,2,Galvantula
SFA,3,Rowlet
SFA,4,Dartrix
SFA,5,Decidueye
SFA,6,Tapu Bulu
SFA,7,Houndour
SFA,8,Houndoom
SFA,9,Iron Moth
SFA,10,Horsea
SFA,11,Seadra
SFA,12,Kingdra ex
SFA,13,Sneasel
SFA,14,Weavile
SFA,15,Revavroom ex
SFA,16,Drowzee
SFA,17,Hypno
SFA,18,Duskull
SFA,19,Dusclops
SFA,20,Dusknoir
SFA,21,Cresselia
SFA,22,Sylveon
SFA,23,Croagunk
SFA,24,Toxicroak
SFA,25,Bloodmoon Ursaluna
SFA,26,Slither Wing
SFA,27,Zubat
SFA,28,Golbat
SFA,29,Crobat
SFA,30,Absol
SFA,31,Zorua
SFA,32,Zoroark
SFA,33,Inkay
SFA,34,Malamar
SFA,35,Yveltal
SFA,36,Okidogi ex
SFA,37,Munkidori ex
SFA,38,Fezandipiti ex
SFA,39,Pecharunt ex
SFA,40,Genesect
SFA,41,Cufant
SFA,42,Copperajah
SFA,43,Varoom
SFA,44,Axew
SFA,45,Fraxure
SFA,46,Haxorus
SFA,47,Kyurem
SFA,48,Meowth
SFA,49,Persian
SFA,50,Eevee
SFA,51,Furfrou
SFA,52,Stufful
SFA,53,Bewear
SFA,54,Academy at Night
SFA,55,Binding Mochi
SFA,56,Cassiopeia
SFA,57,Colress's Tenacity
SFA,58,Dangerous Laser
SFA,59,Janine's Secret Art
SFA,60,Neutralization Zone
SFA,61,Night Stretcher
SFA,62,Poké Vital A
SFA,63,Powerglass
SFA,64,Xerosic's Machinations
SCR,1,Venusaur ex
SCR,2,Ledyba
SCR,3,Ledian
SCR,4,Celebi
SCR,5,Lileep
SCR,6,Cradily
SCR,7,Carnivine
SCR,8,Mow Rotom
SCR,9,Grubbin
SCR,10,Gossifleur
SCR,11,Eldegoss
SCR,12,Applin
SCR,13,Dipplin
SCR,14,Hydrapple ex
SCR,15,Nymble
SCR,16,Lokix
SCR,17,Toedscool
SCR,18,Toedscruel
SCR,19,Ponyta
SCR,20,Rapidash
SCR,21,Pansear
SCR,22,Reshiram
SCR,23,Salandit
SCR,24,Salazzle
SCR,25,Turtonator
SCR,26,Scorbunny
SCR,27,Raboot
SCR,28,Cinderace ex
SCR,29,Charcadet
SCR,30,Blastoise ex
SCR,31,Lapras
SCR,32,Lapras ex
SCR,33,Marill
SCR,34,Azumarill
SCR,35,Finneon
SCR,36,Lumineon
SCR,37,Tirtouga
SCR,38,Carracosta
SCR,39,Froakie
SCR,40,Frogadier
SCR,41,Greninja ex
SCR,42,Crabominable
SCR,43,Chewtle
SCR,44,Drednaw
SCR,45,Veluza
SCR,46,Electabuzz
SCR,47,Electivire
SCR,48,Chinchou
SCR,49,Lanturn
SCR,50,Joltik
SCR,51,Galvantula ex
SCR,52,Charjabug
SCR,53,Vikavolt
SCR,54,Togedemaru
SCR,55,Zeraora
SCR,56,Pawmi
SCR,57,Slowpoke
SCR,58,Slowking
SCR,59,Mewtwo
SCR,60,Drifloon
SCR,61,Drifblim
SCR,62,Yamask
SCR,63,Comfey
SCR,64,Milcery
SCR,65,Alcremie
SCR,66,Fidough
SCR,67,Dachsbun ex
SCR,68,Flittle
SCR,69,Espathra
SCR,70,Greavard
SCR,71,Iron Boulder
SCR,72,Cubone
SCR,73,Marowak
SCR,74,Rhyhorn
SCR,75,Rhydon
SCR,76,Rhyperior
SCR,77,Meditite
SCR,78,Meditite
SCR,79,Medicham
SCR,80,Medicham ex
SCR,81,Riolu
SCR,82,Lucario ex
SCR,83,Mienfoo
SCR,84,Mienshao
SCR,85,Pancham
SCR,86,Diancie
SCR,87,Crabrawler
SCR,88,Falinks
SCR,89,Garganacl ex
SCR,90,Koraidon
SCR,91,Gulpin
SCR,92,Swalot
SCR,93,Pangoro
SCR,94,Impidimp
SCR,95,Morgrem
SCR,96,Grimmsnarl
SCR,97,Bombirdier
SCR,98,Jirachi
SCR,99,Klink
SCR,100,Klang
SCR,101,Klinklang
SCR,102,Meltan
SCR,103,Meltan
SCR,104,Melmetal
SCR,105,Melmetal ex
SCR,106,Duraludon
SCR,107,Archaludon
SCR,108,Varoom
SCR,109,Revavroom
SCR,110,Orthworm ex
SCR,111,Raging Bolt
SCR,112,Tauros
SCR,113,Eevee
SCR,114,Hoothoot
SCR,115,Noctowl
SCR,116,Glameow
SCR,117,Purugly
SCR,118,Fan Rotom
SCR,119,Bouffalant
SCR,120,Tornadus
SCR,121,Fletchling
SCR,122,Fletchinder
SCR,123,Talonflame
SCR,124,Wooloo
SCR,125,Dubwool
SCR,126,Lechonk
SCR,127,Cyclizar
SCR,128,Terapagos ex
SCR,129,Antique Cover Fossil
SCR,130,Antique Root Fossil
SCR,131,Area Zero Underdepths
SCR,132,Briar
SCR,133,Crispin
SCR,134,Deluxe Bomb
SCR,135,Glass Trumpet
SCR,136,Grand Tree
SCR,137,Gravity Gemstone
SCR,138,Kofu
SCR,139,Lacey
SCR,140,Occa Berry
SCR,141,Payapa Berry
SCR,142,Sparkling Crystal
SSP,1,Exeggcute
SSP,2,Exeggcute
SSP,3,Exeggutor
SSP,4,Durant ex
SSP,5,Scatterbug
SSP,6,Spewpa
SSP,7,Vivillon
SSP,8,Morelull
SSP,9,Shiinotic
SSP,10,Dhelmise
SSP,11,Zarude
SSP,12,Capsakid
SSP,13,Rellor
SSP,14,Rabsca
SSP,15,Wo-Chien
SSP,16,Vulpix
SSP,17,Ninetales
SSP,18,Paldean Tauros
SSP,19,Ho-Oh
SSP,20,Castform Sunny Form
SSP,21,Victini
SSP,22,Pansear
SSP,23,Simisear
SSP,24,Larvesta
SSP,25,Volcarona
SSP,26,Oricorio
SSP,27,Sizzlipede
SSP,28,Centiskorch
SSP,29,Fuecoco
SSP,30,Crocalor
SSP,31,Skeledirge
SSP,32,Charcadet
SSP,33,Charcadet
SSP,34,Armarouge
SSP,35,Ceruledge
SSP,36,Ceruledge ex
SSP,37,Scovillain ex
SSP,38,Gouging Fire
SSP,39,Paldean Tauros
SSP,40,Mantine
SSP,41,Feebas
SSP,42,Milotic ex
SSP,43,Spheal
SSP,44,Sealeo
SSP,45,Walrein
SSP,46,Shellos
SSP,47,Cryogonal
SSP,48,Black Kyurem ex
SSP,49,Bruxish
SSP,50,Quaxly
SSP,51,Quaxwell
SSP,52,Quaquaval
SSP,53,Cetoddle
SSP,54,Cetitan
SSP,55,Iron Bundle
SSP,56,Chien-Pao
SSP,57,Pikachu ex
SSP,58,Magnemite
SSP,59,Magneton
SSP,60,Magnezone
SSP,61,Rotom
SSP,62,Blitzle
SSP,63,Zebstrika
SSP,64,Stunfisk
SSP,65,Tapu Koko
SSP,66,Wattrel
SSP,67,Kilowattrel
SSP,68,Kilowattrel ex
SSP,69,Miraidon
SSP,70,Togepi
SSP,71,Togetic
SSP,72,Togekiss
SSP,73,Marill
SSP,74,Azumarill
SSP,75,Smoochum
SSP,76,Latias ex
SSP,77,Latios
SSP,78,Uxie
SSP,79,Mesprit
SSP,80,Azelf
SSP,81,Sigilyph
SSP,82,Yamask
SSP,83,Cofagrigus
SSP,84,Espurr
SSP,85,Meowstic
SSP,86,Sylveon ex
SSP,87,Dedenne
SSP,88,Xerneas
SSP,89,Oricorio
SSP,90,Sandygast
SSP,91,Palossand ex
SSP,92,Tapu Lele
SSP,93,Indeedee
SSP,94,Flittle
SSP,95,Espathra
SSP,96,Flutter Mane
SSP,97,Gimmighoul
SSP,98,Mankey
SSP,99,Primeape
SSP,100,Annihilape
SSP,101,Paldean Tauros
SSP,102,Phanpy
SSP,103,Donphan
SSP,104,Trapinch
SSP,105,Vibrava
SSP,106,Flygon ex
SSP,107,Gastrodon
SSP,108,Drilbur
SSP,109,Excadrill
SSP,110,Landorus
SSP,111,Passimian
SSP,112,Clobbopus
SSP,113,Grapploct
SSP,114,Glimmet
SSP,115,Glimmora
SSP,116,Koraidon
SSP,117,Deino
SSP,118,Zweilous
SSP,119,Hydreigon ex
SSP,120,Shroodle
SSP,121,Grafaiai
SSP,122,Alolan Diglett
SSP,123,Alolan Dugtrio
SSP,124,Skarmory
SSP,125,Registeel
SSP,126,Bronzor
SSP,127,Bronzong
SSP,128,Klefki
SSP,129,Duraludon
SSP,130,Archaludon ex
SSP,131,Gholdengo
SSP,132,Iron Crown
SSP,133,Alolan Exeggutor ex
SSP,134,Altaria
SSP,135,Dialga
SSP,136,Palkia
SSP,137,Turtonator
SSP,138,Applin
SSP,139,Flapple
SSP,140,Appletun
SSP,141,Eternatus
SSP,142,Tatsugiri ex
SSP,143,Eevee
SSP,144,Snorlax
SSP,145,Slakoth
SSP,146,Vigoroth
SSP,147,Slaking ex
SSP,148,Swablu
SSP,149,Zangoose
SSP,150,Kecleon
SSP,151,Bouffalant
SSP,152,Rufflet
SSP,153,Braviary
SSP,154,Helioptile
SSP,155,Heliolisk
SSP,156,Oranguru
SSP,157,Tandemaus
SSP,158,Maushold
SSP,159,Cyclizar ex
SSP,160,Flamigo ex
SSP,161,Terapagos
SSP,162,Amulet of Hope
SSP,163,Babiri Berry
SSP,164,Brilliant Blender
SSP,165,Call Bell
SSP,166,Chill Teaser Toy
SSP,167,Clemont's Quick Wit
SSP,168,Colbur Berry
SSP,169,Counter Gain
SSP,170,Cyrano
SSP,171,Deduction Kit
SSP,172,Dragon Elixir
SSP,173,Drasna
SSP,174,Drayton
SSP,175,Dusk Ball
SSP,176,Energy Search Pro
SSP,177,Gravity Mountain
SSP,178,Jasmine's Gaze
SSP,179,Lisia's Appeal
SSP,180,Lively Stadium
SSP,181,Meddling Memo
SSP,182,Megaton Blower
SSP,183,Miracle Headset
SSP,184,Passho Berry
SSP,185,Precious Trolley
SSP,186,Scramble Switch
SSP,187,Surfer
SSP,188,Technical Machine: Fluorite
SSP,189,Tera Orb
SSP,190,Tyme
SSP,191,Enriching Energy
PRE,1,Exeggcute
PRE,2,Exeggutor
PRE,3,Pinsir
PRE,4,Budew
PRE,5,Leafeon
PRE,6,Leafeon ex
PRE,7,Cottonee
PRE,8,Whimsicott
PRE,9,Applin
PRE,10,Dipplin
PRE,11,Hydrapple ex
PRE,12,Teal Mask Ogerpon ex
PRE,13,Flareon
PRE,14,Flareon ex
PRE,15,Litleo
PRE,16,Pyroar
PRE,17,Hearthflame Mask Ogerpon ex
PRE,18,Slowpoke
PRE,19,Slowking
PRE,20,Goldeen
PRE,21,Seaking
PRE,22,Vaporeon
PRE,23,Vaporeon ex
PRE,24,Suicune
PRE,25,Glaceon
PRE,26,Glaceon ex
PRE,27,Wellspring Mask Ogerpon ex
PRE,28,Pikachu ex
PRE,29,Jolteon
PRE,30,Jolteon ex
PRE,31,Iron Hands ex
PRE,32,Iron Thorns ex
PRE,33,Espeon
PRE,34,Espeon ex
PRE,35,Duskull
PRE,36,Dusclops
PRE,37,Dusknoir
PRE,38,Spritzee
PRE,39,Aromatisse
PRE,40,Sylveon
PRE,41,Sylveon ex
PRE,42,Scream Tail
PRE,43,Flutter Mane
PRE,44,Munkidori
PRE,45,Fezandipiti
PRE,46,Iron Boulder
PRE,47,Larvitar
PRE,48,Pupitar
PRE,49,Groudon
PRE,50,Riolu
PRE,51,Lucario ex
PRE,52,Hippopotas
PRE,53,Hippowdon
PRE,54,Bloodmoon Ursaluna
PRE,55,Great Tusk
PRE,56,Sandy Shocks ex
PRE,57,Okidogi
PRE,58,Cornerstone Mask Ogerpon ex
PRE,59,Umbreon
PRE,60,Umbreon ex
PRE,61,Sneasel
PRE,62,Houndour
PRE,63,Houndoom
PRE,64,Tyranitar ex
PRE,65,Roaring Moon
PRE,66,Bronzor
PRE,67,Bronzong
PRE,68,Heatran
PRE,69,Duraludon
PRE,70,Archaludon
PRE,71,Dreepy
PRE,72,Drakloak
PRE,73,Dragapult ex
PRE,74,Eevee
PRE,75,Eevee ex
PRE,76,Snorlax ex
PRE,77,Hoothoot
PRE,78,Noctowl
PRE,79,Dunsparce
PRE,80,Dudunsparce
PRE,81,Miltank
PRE,82,Lugia ex
PRE,83,Buneary
PRE,84,Lopunny
PRE,85,Fan Rotom
PRE,86,Regigigas
PRE,87,Shaymin
PRE,88,Furfrou
PRE,89,Hawlucha
PRE,90,Noibat
PRE,91,Noivern ex
PRE,92,Terapagos ex
PRE,93,Amarys
PRE,94,Area Zero Underdepths
PRE,95,Binding Mochi
PRE,96,Black Belt's Training
PRE,97,Black Belt's Training
PRE,98,Black Belt's Training
PRE,99,Black Belt's Training
PRE,100,Briar
PRE,101,Buddy-Buddy Poffin
PRE,102,Bug Catching Set
PRE,103,Carmine
PRE,104,Ciphermaniac's Codebreaking
PRE,105,Crispin
PRE,106,Earthen Vessel
PRE,107,Explorer's Guidance
PRE,108,Festival Grounds
PRE,109,Friends in Paldea
PRE,110,Glass Trumpet
PRE,111,Haban Berry
PRE,112,Janine's Secret Art
PRE,113,Kieran
PRE,114,Lacey
PRE,115,Larry's Skill
PRE,116,Max Rod
PRE,117,Maximum Belt
PRE,118,Ogre's Mask
PRE,119,Prime Catcher
PRE,120,Professor Sada's Vitality
PRE,121,Professor Turo's Scenario
PRE,122,Professor's Research
PRE,123,Professor's Research
PRE,124,Professor's Research
PRE,125,Professor's Research
PRE,126,Rescue Board
PRE,127,Roto-Stick
PRE,128,Scoop Up Cyclone
PRE,129,Sparkling Crystal
PRE,130,Techno Radar
PRE,131,Treasure Tracker
JTG,1,Caterpie
JTG,2,Metapod
JTG,3,Butterfree
JTG,4,Paras
JTG,5,Parasect
JTG,6,Petilil
JTG,7,Lilligant
JTG,8,Maractus
JTG,9,Karrablast
JTG,10,Foongus
JTG,11,Amoonguss ex
JTG,12,Shelmet
JTG,13,Accelgor
JTG,14,Durant
JTG,15,Virizion
JTG,16,Sprigatito
JTG,17,Floragato
JTG,18,Meowscarada
JTG,19,Nymble
JTG,20,Magmar
JTG,21,Magmortar
JTG,22,Torchic
JTG,23,Combusken
JTG,24,Blaziken ex
JTG,25,Torkoal
JTG,26,N's Darumaka
JTG,27,N's Darmanitan
JTG,28,Larvesta
JTG,29,Volcarona
JTG,30,Reshiram ex
JTG,31,Volcanion ex
JTG,32,Articuno
JTG,33,Remoraid
JTG,34,Octillery
JTG,35,Lotad
JTG,36,Lombre
JTG,37,Ludicolo
JTG,38,Wingull
JTG,39,Pelipper
JTG,40,Wailmer
JTG,41,Wailord
JTG,42,Regice
JTG,43,Veluza ex
JTG,44,Alolan Geodude
JTG,45,Alolan Graveler
JTG,46,Alolan Golem
JTG,47,Iono's Voltorb
JTG,48,Iono's Electrode
JTG,49,N's Joltik
JTG,50,Togedemaru
JTG,51,Tapu Koko ex
JTG,52,Iono's Tadbulb
JTG,53,Iono's Bellibolt ex
JTG,54,Iono's Wattrel
JTG,55,Iono's Kilowattrel
JTG,56,Lillie's Clefairy ex
JTG,57,Alolan Marowak
JTG,58,Mr. Mime
JTG,59,Shuppet
JTG,60,Banette
JTG,61,Beldum
JTG,62,Metang
JTG,63,Metagross
JTG,64,N's Sigilyph
JTG,65,Oricorio
JTG,66,Lillie's Cutiefly
JTG,67,Lillie's Ribombee
JTG,68,Lillie's Comfey
JTG,69,Mimikyu ex
JTG,70,Dhelmise
JTG,71,Impidimp
JTG,72,Morgrem
JTG,73,Grimmsnarl
JTG,74,Milcery
JTG,75,Alcremie ex
JTG,76,Cubone
JTG,77,Swinub
JTG,78,Piloswine
JTG,79,Mamoswine ex
JTG,80,Larvitar
JTG,81,Pupitar
JTG,82,Regirock
JTG,83,Pancham
JTG,84,Rockruff
JTG,85,Lycanroc
JTG,86,Hop's Silicobra
JTG,87,Hop's Sandaconda
JTG,88,Toedscool
JTG,89,Toedscruel
JTG,90,Klawf
JTG,91,Koffing
JTG,92,Weezing
JTG,93,Paldean Wooper
JTG,94,Paldean Clodsire ex
JTG,95,Tyranitar
JTG,96,N's Purrloin
JTG,97,N's Zorua
JTG,98,N's Zoroark ex
JTG,99,Pangoro
JTG,100,Lokix
JTG,101,Bombirdier
JTG,102,Escavalier
JTG,103,N's Klink
JTG,104,N's Klang
JTG,105,N's Klinklang
JTG,106,Galarian Stunfisk
JTG,107,Magearna
JTG,108,Hop's Corviknight
JTG,109,Cufant
JTG,110,Copperajah
JTG,111,Hop's Zacian ex
JTG,112,Bagon
JTG,113,Shelgon
JTG,114,Salamence ex
JTG,115,Druddigon
JTG,116,N's Reshiram
JTG,117,Hop's Snorlax
JTG,118,Sentret
JTG,119,Furret
JTG,120,Dunsparce
JTG,121,Dudunsparce ex
JTG,122,Kecleon
JTG,123,Tropius
JTG,124,Audino
JTG,125,Minccino
JTG,126,Cinccino
JTG,127,Noibat
JTG,128,Noivern
JTG,129,Komala
JTG,130,Drampa
JTG,131,Skwovet
JTG,132,Greedent
JTG,133,Hop's Rookidee
JTG,134,Hop's Corvisquire
JTG,135,Hop's Wooloo
JTG,136,Hop's Dubwool
JTG,137,Cramorant
JTG,138,Hop's Cramorant
JTG,139,Lechonk
JTG,140,Oinkologne
JTG,141,Squawkabilly
JTG,142,Billy & O'Nare
JTG,143,Black Belt's Training
JTG,144,Black Belt's Training
JTG,145,Black Belt's Training
JTG,146,Brock's Scouting
JTG,147,Hop's Bag
JTG,148,Hop's Choice Band
JTG,149,Iris's Fighting Spirit
JTG,150,Levincia
JTG,151,Lillie's Pearl
JTG,152,N's Castle
JTG,153,N's PP Up
JTG,154,Postwick
JTG,155,Professor's Research
JTG,156,Redeemable Ticket
JTG,157,Ruffian
JTG,158,Super Potion
JTG,159,Spiky Energy
DRI,1,Ethan's Pinsir
DRI,2,Yanma
DRI,3,Yanmega ex
DRI,4,Pineco
DRI,5,Shroomish
DRI,6,Breloom
DRI,7,Cynthia's Roselia
DRI,8,Cynthia's Roserade
DRI,9,Mow Rotom
DRI,10,Shaymin
DRI,11,Dwebble
DRI,12,Crustle
DRI,13,Fomantis
DRI,14,Lurantis
DRI,15,Team Rocket's Blipbug
DRI,16,Applin
DRI,17,Dipplin
DRI,18,Hydrapple
DRI,19,Team Rocket's Tarountula
DRI,20,Team Rocket's Spidops
DRI,21,Smoliv
DRI,22,Dolliv
DRI,23,Arboliva ex
DRI,24,Rellor
DRI,25,Rabsca ex
DRI,26,Teal Mask Ogerpon
DRI,27,Growlithe
DRI,28,Arcanine
DRI,29,Ponyta
DRI,30,Rapidash
DRI,31,Team Rocket's Moltres ex
DRI,32,Ethan's Cyndaquil
DRI,33,Ethan's Quilava
DRI,34,Ethan's Typhlosion
DRI,35,Ethan's Slugma
DRI,36,Ethan's Magcargo
DRI,37,Team Rocket's Houndour
DRI,38,Team Rocket's Houndoom
DRI,39,Ethan's Ho-Oh ex
DRI,40,Torchic
DRI,41,Combusken
DRI,42,Blaziken
DRI,43,Heat Rotom
DRI,44,Hearthflame Mask Ogerpon
DRI,45,Misty's Psyduck
DRI,46,Misty's Staryu
DRI,47,Misty's Starmie
DRI,48,Misty's Magikarp
DRI,49,Misty's Gyarados
DRI,50,Misty's Lapras
DRI,51,Team Rocket's Articuno
DRI,52,Cynthia's Feebas
DRI,53,Cynthia's Milotic
DRI,54,Clamperl
DRI,55,Huntail
DRI,56,Gorebyss
DRI,57,Buizel
DRI,58,Floatzel
DRI,59,Snover
DRI,60,Abomasnow
DRI,61,Wash Rotom
DRI,62,Arrokuda
DRI,63,Barraskewda
DRI,64,Cetoddle
DRI,65,Cetitan ex
DRI,66,Dondozo ex
DRI,67,Wellspring Mask Ogerpon
DRI,68,Electabuzz
DRI,69,Electivire ex
DRI,70,Team Rocket's Zapdos
